1.736174 0.123202 0.555533
1.738174 0.123175 0.554389
1.740174 0.123149 0.553247
1.742174 0.123123 0.552108
1.744174 0.123097 0.550971
1.746175 0.123072 0.549836
1.748175 0.123048 0.548704
1.750175 0.123024 0.547573
1.752175 0.123001 0.546445
1.754175 0.122979 0.545320
1.756176 0.122957 0.544196
1.758176 0.122935 0.543075
1.760176 0.122914 0.541956
1.762176 0.122894 0.540839
1.764176 0.122874 0.539724
1.766177 0.122855 0.538612
1.768177 0.122836 0.537502
1.770177 0.122818 0.536394
1.772177 0.122800 0.535289
1.774177 0.122783 0.534185
1.776178 0.122767 0.533084
1.778178 0.122751 0.531985
1.780178 0.122735 0.530888
1.782178 0.122721 0.529794
1.784178 0.122706 0.528701
1.786179 0.122692 0.527611
1.788179 0.122679 0.526523
1.790179 0.122666 0.525438
1.792179 0.122654 0.524354
1.794179 0.122642 0.523273
1.796180 0.122631 0.522194
1.798180 0.122621 0.521117
1.800180 0.122611 0.520042
1.802180 0.122601 0.518969
1.804180 0.122592 0.517899
1.806181 0.122583 0.516831
1.808181 0.122575 0.515765
1.810181 0.122568 0.514701
1.812181 0.122561 0.513639
1.814181 0.122555 0.512580
1.816182 0.122549 0.511523
1.818182 0.122543 0.510467
1.820182 0.122538 0.509414
1.822182 0.122534 0.508364
1.824182 0.122530 0.507315
1.826183 0.122527 0.506268
1.828183 0.122524 0.505224
1.830183 0.122522 0.504182
1.832183 0.122520 0.503142
1.834183 0.122519 0.502104
1.836184 0.122518 0.501068
1.838184 0.122518 0.500034
1.840184 0.122518 0.499003
1.842184 0.122519 0.497973
1.844184 0.122520 0.496946
1.846185 0.122522 0.495921
1.848185 0.122524 0.494898
1.850185 0.122527 0.493877
1.852185 0.122530 0.492858
1.854185 0.122534 0.491841
1.856186 0.122538 0.490827
1.858186 0.122543 0.489814
1.860186 0.122548 0.488804
1.862186 0.122554 0.487795
1.864186 0.122560 0.486789
